"Standard
Class ID"	"Standard
Instance ID"	"Standard
Member ID"	Parameter ID	Instance	"Class
Name"	Base or Module #	"Parameter Name
Member Name"	Description	"Selectable Range or
Enumerations via Comms ( )"	Default from Factory	Data Type	"Read
Write
EEPROM
User Set Save"	Relative Address	Absolute Address	Offset to next inst.	"Modbus
Registers
Range"	Max Instance														
25	11	19	25019	11	MAT	F4T Base	Math - Source Value D	Monitor the Source Value D driving this receiver.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	12996	" 412,997 "	80	12160 to 14062	24														
25	11	20	25020	11	MAT	F4T Base	Math - Source Value E	Monitor the Source Value E driving this receiver.	"Off (62), On (63)"	no default	Wide Enumeration	R	12998	" 412,999 "	80	12160 to 14062	24														
25	11	21	25021	11	MAT	F4T Base	Math - Function	Program the Function of the Math block.	"Off (62), Average (1367), Process Scale (1371), Deviation Scale (1372), Switch Over (1370), Differential (1373), Ratio (1374), Add (1375), Multiply (1376), Absolute Difference (1377), Minimum (1378), Maximum (1379), Square Root (1380), Sample and Hold (1381), Pressure to Altitude (1649), Dewpoint (1650)"	Off (62)	Wide Enumeration	RWES	13000	" 413,001 "	80	12160 to 14062	24														
25	11	22	25022	11	MAT	F4T Base	Math - Value	Monitor the output value of the Math block.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	13002	" 413,003 "	80	12160 to 14062	24														
25	11	23	25023	11	MAT	F4T Base	Math - Offset	Program value added to the result of the calculation.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	"0°F or units, 0°C"	IEEE Float	RWES	13004	" 413,005 "	80	12160 to 14062	24														
25	11	24	25024	11	MAT	F4T Base	Math - Scale Low	Program the value of input X at which the Range Low setting is the desired result of scaling.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	0.0	IEEE Float	RWES	13006	" 413,007 "	80	12160 to 14062	24														
25	11	25	25025	11	MAT	F4T Base	Math - Scale High	Program the value of input X at which the Range High setting is the desired result of scaling.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	1.0	IEEE Float	RWES	13008	" 413,009 "	80	12160 to 14062	24														
25	11	26	25026	11	MAT	F4T Base	Math - Range Low	Program the desired result of scaling at the point where input X equals the Scale Low setting. Or program the value of input X at which the Low Range setting plus the DEV value is the desired output.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	0.0	IEEE Float	RWES	13010	" 413,011 "	80	12160 to 14062	24														
25	11	27	25027	11	MAT	F4T Base	Math - Range High	Program the desired result of scaling at the point where input X equals the Scale High setting. Or program the value of input X at which the High Range setting plus the DEV value is the desired output.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	1.0	IEEE Float	RWES	13012	" 413,013 "	80	12160 to 14062	24														
25	11	28	25028	11	MAT	F4T Base	Math - Filter	Program the amount of filtering to apply.	0.0 to 60.0 Seconds	0.0 seconds	IEEE Float	RWES	13014	" 413,015 "	80	12160 to 14062	24														
25	11	29	25029	11	MAT	F4T Base	Math - Error	Monitor the Math block for input or calculation errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Cal Data (139), Ambient Error (9), RTD Error (141), Fail (32), Math Error (1423), Not Sourced (246), Stale (1617)"	no default	Wide Enumeration	R	13016	" 413,017 "	80	12160 to 14062	24														
25	11	30	25030	11	MAT	F4T Base	Math - Pressure Units	Program the units of pressure input.	"PSI (1671), mbar (1672), Torr (1673), Pascal (1674), Atmosphere (1675)"	PSI (1671)	Wide Enumeration	RWES	13018	" 413,019 "	80	12160 to 14062	24														
25	11	31	25031	11	MAT	F4T Base	Math - Altitude Units	Program the units for the altitude output.	"Feet (1676), Kilofeet (1677)"	Kilofeet (1677)	Wide Enumeration	RWES	13020	" 413,021 "	80	12160 to 14062	24														
25	11	32	25032	11	MAT	F4T Base	Math - Units	Program the source units.	"Source (1539), None (61), Absolute Temperature (1540), RelativeTemperature (1541), Power (73), Process (75), Relative Humidity (1538)"	Source (1539)	Wide Enumeration	RWES	13022	" 413,023 "	80	12160 to 14062	24														
25	12	1	25001	12	MAT	F4T Base	Math - Source Function A	Program the Source A for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13040	" 413,041 "	80	12160 to 14062	24														
25	12	2	25002	12	MAT	F4T Base	Math - Source Function B	Program the Source B for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13042	" 413,043 "	80	12160 to 14062	24														
25	12	3	25003	12	MAT	F4T Base	Math - Source Function C	Program the Source C for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13044	" 413,045 "	80	12160 to 14062	24														
25	12	4	25004	12	MAT	F4T Base	Math - Source Function D	Program the Source D for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13046	" 413,047 "	80	12160 to 14062	24														
25	12	5	25005	12	MAT	F4T Base	Math - Source Function E	Program the Source E for the receiver in the Math block.	"None (61), Alarm (6), Compare (230), Counter (231), Digital IO (1142), Profile Event A (233), Profile Event B (234), Profile Event C (235), Profile Event D (236), Profile Event E (247), Profile Event F (248), Profile Event G (249), Profile Event H (250), Function Key (1001), Logic (239), Timer (244) Variable (245), Condition (10001), Profile Running (1780), Profile Paused (1781)"	None (61)	Wide Enumeration	RWES	13048	" 413,049 "	80	12160 to 14062	24														
25	12	6	25006	12	MAT	F4T Base	Math - Source Instance A	Program the Source Instance A for the receiver in the Math block.	1 to 250	1	unsigned 8-bit	RWES	13050	" 413,051 "	80	12160 to 14062	24														
25	12	7	25007	12	MAT	F4T Base	Math - Source Instance B	Program the Source Instance B for the receiver in the Math block.	1 to 250	1	unsigned 8-bit	RWES	13052	" 413,053 "	80	12160 to 14062	24														
25	12	8	25008	12	MAT	F4T Base	Math - Source Instance C	Program the Source Instance C for the receiver in the Math block.	1 to 250	1	unsigned 8-bit	RWES	13054	" 413,055 "	80	12160 to 14062	24														
25	12	9	25009	12	MAT	F4T Base	Math - Source Instance D	Program the Source Instance D for the receiver in the Math block.	1 to 250	1	unsigned 8-bit	RWES	13056	" 413,057 "	80	12160 to 14062	24														
25	12	10	25010	12	MAT	F4T Base	Math - Source Instance E	Program the Source Instance E for the receiver in the Math block.	1 to 250	1	unsigned 8-bit	RWES	13058	" 413,059 "	80	12160 to 14062	24														
25	12	11	25011	12	MAT	F4T Base	Math - Source Zone A	Program the Source Zone A for the receiver in the Math block.	0 to 24	0	unsigned 8-bit	RWES	13060	" 413,061 "	80	12160 to 14062	24														
25	12	12	25012	12	MAT	F4T Base	Math - Source Zone B	Program the Source Zone B for the receiver in the Math block.	0 to 24	0	unsigned 8-bit	RWES	13062	" 413,063 "	80	12160 to 14062	24														
25	12	13	25013	12	MAT	F4T Base	Math - Source Zone C	Program the Source Zone C for the receiver in the Math block.	0 to 24	0	unsigned 8-bit	RWES	13064	" 413,065 "	80	12160 to 14062	24														
25	12	14	25014	12	MAT	F4T Base	Math - Source Zone D	Program the Source Zone D for the receiver in the Math block.	0 to 24	0	unsigned 8-bit	RWES	13066	" 413,067 "	80	12160 to 14062	24														
25	12	15	25015	12	MAT	F4T Base	Math - Source Zone E	Program the Source Zone E for the receiver in the Math block.	0 to 24	0	unsigned 8-bit	RWES	13068	" 413,069 "	80	12160 to 14062	24														
25	12	16	25016	12	MAT	F4T Base	Math - Source Value A	Monitor the Source Value A driving this receiver.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	13070	" 413,071 "	80	12160 to 14062	24														
25	12	17	25017	12	MAT	F4T Base	Math - Source Value B	Monitor the Source Value B driving this receiver.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	13072	" 413,073 "	80	12160 to 14062	24														
25	12	18	25018	12	MAT	F4T Base	Math - Source Value C	Monitor the Source Value C driving this receiver.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	13074	" 413,075 "	80	12160 to 14062	24														
25	12	19	25019	12	MAT	F4T Base	Math - Source Value D	Monitor the Source Value D driving this receiver.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	13076	" 413,077 "	80	12160 to 14062	24														
25	12	20	25020	12	MAT	F4T Base	Math - Source Value E	Monitor the Source Value E driving this receiver.	"Off (62), On (63)"	no default	Wide Enumeration	R	13078	" 413,079 "	80	12160 to 14062	24														
25	12	21	25021	12	MAT	F4T Base	Math - Function	Program the Function of the Math block.	"Off (62), Average (1367), Process Scale (1371), Deviation Scale (1372), Switch Over (1370), Differential (1373), Ratio (1374), Add (1375), Multiply (1376), Absolute Difference (1377), Minimum (1378), Maximum (1379), Square Root (1380), Sample and Hold (1381), Pressure to Altitude (1649), Dewpoint (1650)"	Off (62)	Wide Enumeration	RWES	13080	" 413,081 "	80	12160 to 14062	24														
25	12	22	25022	12	MAT	F4T Base	Math - Value	Monitor the output value of the Math block.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	no default	IEEE Float	R	13082	" 413,083 "	80	12160 to 14062	24														
25	12	23	25023	12	MAT	F4T Base	Math - Offset	Program value added to the result of the calculation.	"-99,999.000 to 99,999.000°F or units, -55,555.000 to 55,555.000°C"	"0°F or units, 0°C"	IEEE Float	RWES	13084	" 413,085 "	80	12160 to 14062	24														
25	12	24	25024	12	MAT	F4T Base	Math - Scale Low	Program the value of input X at which the Range Low setting is the desired result of scaling.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	0.0	IEEE Float	RWES	13086	" 413,087 "	80	12160 to 14062	24														
25	12	25	25025	12	MAT	F4T Base	Math - Scale High	Program the value of input X at which the Range High setting is the desired result of scaling.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	1.0	IEEE Float	RWES	13088	" 413,089 "	80	12160 to 14062	24														
25	12	26	25026	12	MAT	F4T Base	Math - Range Low	Program the desired result of scaling at the point where input X equals the Scale Low setting. Or program the value of input X at which the Low Range setting plus the DEV value is the desired output.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	0.0	IEEE Float	RWES	13090	" 413,091 "	80	12160 to 14062	24														
25	12	27	25027	12	MAT	F4T Base	Math - Range High	Program the desired result of scaling at the point where input X equals the Scale High setting. Or program the value of input X at which the High Range setting plus the DEV value is the desired output.	"-99,999.000 to 99,999.000°F or units, -55,572.778 to 55,537.200°C"	1.0	IEEE Float	RWES	13092	" 413,093 "	80	12160 to 14062	24														
25	12	28	25028	12	MAT	F4T Base	Math - Filter	Program the amount of filtering to apply.	0.0 to 60.0 Seconds	0.0 seconds	IEEE Float	RWES	13094	" 413,095 "	80	12160 to 14062	24														
25	12	29	25029	12	MAT	F4T Base	Math - Error	Monitor the Math block for input or calculation errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Cal Data (139), Ambient Error (9), RTD Error (141), Fail (32), Math Error (1423), Not Sourced (246), Stale (1617)"	no default	Wide Enumeration	R	13096	" 413,097 "	80	12160 to 14062	24														
25	12	30	25030	12	MAT	F4T Base	Math - Pressure Units	Program the units of pressure input.	"PSI (1671), mbar (1672), Torr (1673), Pascal (1674), Atmosphere (1675)"	PSI (1671)	Wide Enumeration	RWES	13098	" 413,099 "	80	12160 to 14062	24														
25	12	31	25031	12	MAT	F4T Base	Math - Altitude Units	Program the units for the altitude output.	"Feet (1676), Kilofeet (1677)"	Kilofeet (1677)	Wide Enumeration	RWES	13100	" 413,101 "	80	12160 to 14062	24														
25	12	32	25032	12	MAT	F4T Base	Math - Units	Program the source units.	"Source (1539), None (61), Absolute Temperature (1540), RelativeTemperature (1541), Power (73), Process (75), Relative Humidity (1538)"	Source (1539)	Wide Enumeration	RWES	13102	" 413,103 "	80	12160 to 14062	24														
25	13	1	25001	13	MAT	F4T Base	Math - Source Function A	Program the Source A for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13120	" 413,121 "	80	12160 to 14062	24														
25	13	2	25002	13	MAT	F4T Base	Math - Source Function B	Program the Source B for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13122	" 413,123 "	80	12160 to 14062	24														
25	13	3	25003	13	MAT	F4T Base	Math - Source Function C	Program the Source C for the receiver in the Math block.	"None (61), Analog Input (142), Current (22), Cool Power (161), Heat Power (160), Power (73), Linearization (238), Math (240), Process Value (241), Set Point Closed (242), Set Point Open (243), Variable (245), Condition (10001), Encoder (1740), Profile Number (1779), Cascade Cool Power (1795), Cascade Heat Power (1794), Cascade Power (1796), Cascade Set Point Closed (1797), Cascade Set Point Open (1798)"	None (61)	Wide Enumeration	RWES	13124	" 413,125 "	80	12160 to 14062	24														
